entityType,table,model,field,recordId,displayName,sku,oldUrl,proposedLocalPath,proposedPublicUrl,duplicateOf,duplicateSafe,usesFallbackName,status,error
products,ProductImage,productImage,url,cmo9vdjh20025rz2auth24n1r,PURJIX PREMIUM BATTERY FOR OPPO A78 4G,Opp-A784G-Bat-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776851254/sparekart/products/1000202001_mw1zco.jpg,/var/www/purjix-uploads/products/opp-a784g-bat-001-purjix-premium-battery-for-oppo-a78-4g-c3099045e1.jpg,/uploads/products/opp-a784g-bat-001-purjix-premium-battery-for-oppo-a78-4g-c3099045e1.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9w3zbx002nrz2ae4ppxfim,PURJIX PREMIUM MIDDLE FLEX FOR OPPO A78 4G,Opp-A784G-MidFle,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776852510/sparekart/products/1000201997_yranad.jpg,/var/www/purjix-uploads/products/opp-a784g-midfle-purjix-premium-middle-flex-for-oppo-a78-4g-dede3951e8.jpg,/uploads/products/opp-a784g-midfle-purjix-premium-middle-flex-for-oppo-a78-4g-dede3951e8.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9w662a002trz2apvv66jw4,PURJIX PREMIUM DISPLAY FLEX FOR OPPO A78 4G,Opp-A784G-DisFle-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776852614/sparekart/products/1000201998_kxcktg.jpg,/var/www/purjix-uploads/products/opp-a784g-disfle-001-purjix-premium-display-flex-for-oppo-a78-4g-d4eb777971.jpg,/uploads/products/opp-a784g-disfle-001-purjix-premium-display-flex-for-oppo-a78-4g-d4eb777971.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9w95n2002zrz2awwt5p9mo,PURJIX PREMIUM RINGER LOUDSPEAKER FOR OPPO A78 4G,Opp-A784G-Rin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776852751/sparekart/products/1000201996_xexwb1.jpg,/var/www/purjix-uploads/products/opp-a784g-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-a78-4g-cb74b92460.jpg,/uploads/products/opp-a784g-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-a78-4g-cb74b92460.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9wca5y0035rz2ae704yq44,PURJIX PREMIUM MIDDLE BODY FOR OPPO A78 4G,Opp-A784G-MidBod-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776852899/sparekart/products/1000202000_qrgyr9.jpg,/var/www/purjix-uploads/products/opp-a784g-midbod-001-purjix-premium-middle-body-for-oppo-a78-4g-102fec09dc.jpg,/uploads/products/opp-a784g-midbod-001-purjix-premium-middle-body-for-oppo-a78-4g-102fec09dc.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9wfl58003crz2ac98qe3nn,PURJIX PREMIUM BACK PANEL FOR OPPO A78 4G,Opp-A784G-BacPan-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776853052/sparekart/products/1000201994_jmteiq.jpg,/var/www/purjix-uploads/products/opp-a784g-bacpan-001-purjix-premium-back-panel-for-oppo-a78-4g-9d8a1c2e82.jpg,/uploads/products/opp-a784g-bacpan-001-purjix-premium-back-panel-for-oppo-a78-4g-9d8a1c2e82.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9wi18l003jrz2aozy6o8y3,PURJIX PREMIUM CHARGING PCB FOR OPPO A78 4G,Opp-A784G-ChaPcb-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776853167/sparekart/products/1000201993_hh3qez.jpg,/var/www/purjix-uploads/products/opp-a784g-chapcb-001-purjix-premium-charging-pcb-for-oppo-a78-4g-6a700bdcee.jpg,/uploads/products/opp-a784g-chapcb-001-purjix-premium-charging-pcb-for-oppo-a78-4g-6a700bdcee.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xae5g003rrz2atk3bmtrl,PURJIX PREMIUM DISPLAY FOR OPPO K13 5G CARE OG,Opp-K13-Dis-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776854490/sparekart/products/1000202017_vuraul.jpg,/var/www/purjix-uploads/products/opp-k13-dis-001-purjix-premium-display-for-oppo-k13-5g-care-og-8f0a9dac0a.jpg,/uploads/products/opp-k13-dis-001-purjix-premium-display-for-oppo-k13-5g-care-og-8f0a9dac0a.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xcb50003xrz2aqaii4do4,PURJIX PREMIUM BACK PANEL FOR OPPO K13 5G,Opp-K13-BacPan-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776854580/sparekart/products/1000202016_emvqdc.jpg,/var/www/purjix-uploads/products/opp-k13-bacpan-001-purjix-premium-back-panel-for-oppo-k13-5g-5de4e670c6.jpg,/uploads/products/opp-k13-bacpan-001-purjix-premium-back-panel-for-oppo-k13-5g-5de4e670c6.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xeplm0044rz2agp3lv37s,PURJIX PREMIUM MIDDLE BODY FOR OPPO K13 5G,Opp-K13-MidBod-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776854672/sparekart/products/1000202015_wdttkg.jpg,/var/www/purjix-uploads/products/opp-k13-midbod-001-purjix-premium-middle-body-for-oppo-k13-5g-48ff5a6d0a.jpg,/uploads/products/opp-k13-midbod-001-purjix-premium-middle-body-for-oppo-k13-5g-48ff5a6d0a.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xhnqa004brz2axnak1rd1,PURJIX PREMIUM DISPLAY FINGERPRINT FOR OPPO K13 5G,Opp-K13-DisFin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776854777/sparekart/products/1000202014_zpremi.jpg,/var/www/purjix-uploads/products/opp-k13-disfin-001-purjix-premium-display-fingerprint-for-oppo-k13-5g-b5630619c1.jpg,/uploads/products/opp-k13-disfin-001-purjix-premium-display-fingerprint-for-oppo-k13-5g-b5630619c1.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xjtze004hrz2aqcz74dt7,PURJIX PREMIUM FRONT CAMERA FOR OPPO K13 5G,Opp-K13-FroCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776854930/sparekart/products/1000202013_pvnov8.jpg,/var/www/purjix-uploads/products/opp-k13-frocam-001-purjix-premium-front-camera-for-oppo-k13-5g-6964c3b9f2.jpg,/uploads/products/opp-k13-frocam-001-purjix-premium-front-camera-for-oppo-k13-5g-6964c3b9f2.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xlhpz004nrz2ajzn93ozl,PURJIX PREMIUM BACK CAMERA FOR OPPO K13 5G,Opp-K13-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776855009/sparekart/products/1000202012_osgu4b.jpg,/var/www/purjix-uploads/products/opp-k13-baccam-001-purjix-premium-back-camera-for-oppo-k13-5g-624f16326a.jpg,/uploads/products/opp-k13-baccam-001-purjix-premium-back-camera-for-oppo-k13-5g-624f16326a.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xq1y0004trz2ag8atbryk,PURJIX PREMIUM RINGER LOUDSPEAKER FOR OPPO K13 5G,Opp-K13-Rin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776855219/sparekart/products/1000202011_ehjwrl.jpg,/var/www/purjix-uploads/products/opp-k13-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-k13-5g-cf912fcd58.jpg,/uploads/products/opp-k13-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-k13-5g-cf912fcd58.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xtj3t004zrz2ax8ungtq6,PURJIX PREMIUM MIDDLE FLEX FOR OPPO K13 5G,Opp-K13-MidFle-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776855381/sparekart/products/1000202010_ur4t71.jpg,/var/www/purjix-uploads/products/opp-k13-midfle-001-purjix-premium-middle-flex-for-oppo-k13-5g-cbbe6f2072.jpg,/uploads/products/opp-k13-midfle-001-purjix-premium-middle-flex-for-oppo-k13-5g-cbbe6f2072.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xvlo80055rz2aicwqgsvn,PURJIX PREMIUM SIM TRAY FOR OPPO K13 5G,Opp-K13-SimTra-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776855479/sparekart/products/1000202008_nwz9nf.jpg,/var/www/purjix-uploads/products/opp-k13-simtra-001-purjix-premium-sim-tray-for-oppo-k13-5g-25bda17f22.jpg,/uploads/products/opp-k13-simtra-001-purjix-premium-sim-tray-for-oppo-k13-5g-25bda17f22.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xx9qi005crz2a445wb5uj,PURJIX PREMIUM CHARGING PCB FOR OPPO K13 5G,Opp-K13-ChaPcb-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776855557/sparekart/products/1000202009_uj6brj.jpg,/var/www/purjix-uploads/products/opp-k13-chapcb-001-purjix-premium-charging-pcb-for-oppo-k13-5g-90e13cdbfd.jpg,/uploads/products/opp-k13-chapcb-001-purjix-premium-charging-pcb-for-oppo-k13-5g-90e13cdbfd.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmo9xykns005irz2avob8a0w2,PURJIX PREMIUM BATTERY FOR OPPO K13 5G,Opp-K13-Bat-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776855618/sparekart/products/1000202007_xpu64l.jpg,/var/www/purjix-uploads/products/opp-k13-bat-001-purjix-premium-battery-for-oppo-k13-5g-3461a7f9e1.jpg,/uploads/products/opp-k13-bat-001-purjix-premium-battery-for-oppo-k13-5g-3461a7f9e1.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoa4dgrd005wrz2aautubutu,PURJIX PREMIUM DISPLAY FOR OPPO F31 5G,Opp-F31-Dis-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776866391/sparekart/products/1000202121_b92xma.jpg,/var/www/purjix-uploads/products/opp-f31-dis-001-purjix-premium-display-for-oppo-f31-5g-d2e5c62028.jpg,/uploads/products/opp-f31-dis-001-purjix-premium-display-for-oppo-f31-5g-d2e5c62028.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoa4g99x0062rz2a44gt4x0b,PURJIX PREMIUM RINGER LOUDSPEAKER FOR OPPO F31 5G,Opp-F31-Rin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776866520/sparekart/products/1000202116_ifhszb.jpg,/var/www/purjix-uploads/products/opp-f31-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-f31-5g-03883d9df0.jpg,/uploads/products/opp-f31-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-f31-5g-03883d9df0.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoa4jktb0068rz2ag8oy1eht,PURJIX PREMIUM CHARGING PCB FOR OPPO F31 5G,Opp-F31-Cha-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776866676/sparekart/products/1000202115_bvwaw1.jpg,/var/www/purjix-uploads/products/opp-f31-cha-001-purjix-premium-charging-pcb-for-oppo-f31-5g-97b967938c.jpg,/uploads/products/opp-f31-cha-001-purjix-premium-charging-pcb-for-oppo-f31-5g-97b967938c.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoa4nk1a006erz2a8sdbalhv,PURJIX PREMIUM DISPLAY FINGERPRINT FOR OPPO F31 5G,Opp-F31-DisFin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776866859/sparekart/products/1000202117_rcouj3.jpg,/var/www/purjix-uploads/products/opp-f31-disfin-001-purjix-premium-display-fingerprint-for-oppo-f31-5g-cee149111a.jpg,/uploads/products/opp-f31-disfin-001-purjix-premium-display-fingerprint-for-oppo-f31-5g-cee149111a.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoa4qwqj006krz2aah6p91eq,PURJIX PREMIUM FRONT CAMERA FOR OPPO F31 5G,Opp-F31-FroCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776867017/sparekart/products/1000202120_ym6ikv.jpg,/var/www/purjix-uploads/products/opp-f31-frocam-001-purjix-premium-front-camera-for-oppo-f31-5g-a7e4be7508.jpg,/uploads/products/opp-f31-frocam-001-purjix-premium-front-camera-for-oppo-f31-5g-a7e4be7508.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoa4tb1y006qrz2ar6aft7e7,PURJIX PREMIUM BACK CAMERA FOR OPPO F31 5G,Opp-F31-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776867130/sparekart/products/1000202119_slyhfx.jpg,/var/www/purjix-uploads/products/opp-f31-baccam-001-purjix-premium-back-camera-for-oppo-f31-5g-a32501f085.jpg,/uploads/products/opp-f31-baccam-001-purjix-premium-back-camera-for-oppo-f31-5g-a32501f085.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoa4wfff006wrz2am8bdkphs,PURJIX PREMIUM MIDDLE FLEX FOR OPPO F31 5G,Opp-F31-MidFle-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776867274/sparekart/products/1000202118_lcjwbj.jpg,/var/www/purjix-uploads/products/opp-f31-midfle-001-purjix-premium-middle-flex-for-oppo-f31-5g-b8c251abd9.jpg,/uploads/products/opp-f31-midfle-001-purjix-premium-middle-flex-for-oppo-f31-5g-b8c251abd9.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoa538gn0073rz2au51qpe79,PURJIX PREMIUM SIM TRAY FOR OPPO A78 4G,Opp-A78-SimTra-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776867557/sparekart/products/1000202140_pbpgcc.png,/var/www/purjix-uploads/products/opp-a78-simtra-001-purjix-premium-sim-tray-for-oppo-a78-4g-2b9f013010.png,/uploads/products/opp-a78-simtra-001-purjix-premium-sim-tray-for-oppo-a78-4g-2b9f013010.png,,false,false,planned,
products,ProductImage,productImage,url,cmoawtzrc0078rz2afc1872sf,PURJIX PREMIUM BATTERY FOR OPPO F31 5G BLP-C67,Opp-F31-Bat-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776866274/sparekart/products/1000201943_q98rog.png,/var/www/purjix-uploads/products/opp-f31-bat-001-purjix-premium-battery-for-oppo-f31-5g-blp-c67-1acf38d9ec.png,/uploads/products/opp-f31-bat-001-purjix-premium-battery-for-oppo-f31-5g-blp-c67-1acf38d9ec.png,,false,false,planned,
products,ProductImage,productImage,url,cmobiw5er007grz2a73b2bkaa,PURJIX PREMIUM DISPLAY FOR OPPO F27 5G,Opp-F27-Dis-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776951242/sparekart/products/1000202537_zpoavb.jpg,/var/www/purjix-uploads/products/opp-f27-dis-001-purjix-premium-display-for-oppo-f27-5g-e41fee4189.jpg,/uploads/products/opp-f27-dis-001-purjix-premium-display-for-oppo-f27-5g-e41fee4189.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmobiyk8i007mrz2ayt5aglki,PURJIX PREMIUM MIDDLE FLEX FOR OPPO F27 5G,Opp-F27-MidFle-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776951355/sparekart/products/1000202531_hmnkql.jpg,/var/www/purjix-uploads/products/opp-f27-midfle-001-purjix-premium-middle-flex-for-oppo-f27-5g-667336a868.jpg,/uploads/products/opp-f27-midfle-001-purjix-premium-middle-flex-for-oppo-f27-5g-667336a868.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmobj0fcj007srz2a56o5ugql,PURJIX PREMIUM FRONT CAMERA FOR OPPO F27 5G,Opp-F27-FroCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776951441/sparekart/products/1000202534_clqbfr.jpg,/var/www/purjix-uploads/products/opp-f27-frocam-001-purjix-premium-front-camera-for-oppo-f27-5g-5746179765.jpg,/uploads/products/opp-f27-frocam-001-purjix-premium-front-camera-for-oppo-f27-5g-5746179765.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmobj3903007yrz2ap795qbmz,PURJIX PREMIUM BACK CAMERA FOR OPPO F27 5G,Opp-F27-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776951547/sparekart/products/1000202528_ssbq3s.jpg,/var/www/purjix-uploads/products/opp-f27-baccam-001-purjix-premium-back-camera-for-oppo-f27-5g-409b529ea0.jpg,/uploads/products/opp-f27-baccam-001-purjix-premium-back-camera-for-oppo-f27-5g-409b529ea0.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmobjmaqa0084rz2atacn41ur,PURJIX PREMIUM BATTERY FOR OPPO F27 5G,Opp-F27-Bat-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776952461/sparekart/products/1000202480_grd5yw.png,/var/www/purjix-uploads/products/opp-f27-bat-001-purjix-premium-battery-for-oppo-f27-5g-29a0cddb97.png,/uploads/products/opp-f27-bat-001-purjix-premium-battery-for-oppo-f27-5g-29a0cddb97.png,,false,false,planned,
products,ProductImage,productImage,url,cmobjuhul008arz2aw54bjvn2,PURJIX PREMIUM DISPLAY FINGERPRINT FOR OPPO F27 5G,Opp-F27-DisFin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776952844/sparekart/products/1000202530_lmww7t.jpg,/var/www/purjix-uploads/products/opp-f27-disfin-001-purjix-premium-display-fingerprint-for-oppo-f27-5g-88d1c610a1.jpg,/uploads/products/opp-f27-disfin-001-purjix-premium-display-fingerprint-for-oppo-f27-5g-88d1c610a1.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmobk8fba008grz2a6pseuexl,PURJIX PREMIUM BACK PANEL FOR OPPO F27 5G,Opp-F27-BacPan-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776953496/sparekart/products/1000202535_heesis.jpg,/var/www/purjix-uploads/products/opp-f27-bacpan-001-purjix-premium-back-panel-for-oppo-f27-5g-079734c13e.jpg,/uploads/products/opp-f27-bacpan-001-purjix-premium-back-panel-for-oppo-f27-5g-079734c13e.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmobkauom008nrz2aub4berjz,PURJIX PREMIUM MIDDLE BODY FOR OPPO F27 5G,Opp-F27-MidBod-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776953609/sparekart/products/1000202536_o3er2n.jpg,/var/www/purjix-uploads/products/opp-f27-midbod-001-purjix-premium-middle-body-for-oppo-f27-5g-2795808db3.jpg,/uploads/products/opp-f27-midbod-001-purjix-premium-middle-body-for-oppo-f27-5g-2795808db3.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmobke9k5008urz2a1t8u9ape,PURJIX PREMIUM RINGER LOUDSPEAKER FOR OPPO F27 5G,Opp-F27-Rin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776953769/sparekart/products/1000202533_rnhaq4.jpg,/var/www/purjix-uploads/products/opp-f27-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-f27-5g-331dcc4642.jpg,/uploads/products/opp-f27-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-f27-5g-331dcc4642.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmobkgn3v0090rz2avycud6ok,PURJIX PREMIUM CHARGING PCB FOR OPPO F27 5G,Opp-F27-Cha-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776953880/sparekart/products/1000202532_dq8cck.jpg,/var/www/purjix-uploads/products/opp-f27-cha-001-purjix-premium-charging-pcb-for-oppo-f27-5g-11f832b604.jpg,/uploads/products/opp-f27-cha-001-purjix-premium-charging-pcb-for-oppo-f27-5g-11f832b604.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmobkipqz0096rz2abnzvwvtb,PURJIX PREMIUM SIM TRAY FOR OPPO F27 5G,Opp-F27-SimTra-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1776953975/sparekart/products/1000202529_quewx1.jpg,/var/www/purjix-uploads/products/opp-f27-simtra-001-purjix-premium-sim-tray-for-oppo-f27-5g-a451c9c8b3.jpg,/uploads/products/opp-f27-simtra-001-purjix-premium-sim-tray-for-oppo-f27-5g-a451c9c8b3.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoeg6a66009frz2a8arn39j5,PURJIX PREMIUM MIDDLE FLEX FOR OPPO A5X 5G,Opp-A5X-MidFle-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777128076/sparekart/products/1000203407_ynuo6q.jpg,/var/www/purjix-uploads/products/opp-a5x-midfle-001-purjix-premium-middle-flex-for-oppo-a5x-5g-825d0b2f6b.jpg,/uploads/products/opp-a5x-midfle-001-purjix-premium-middle-flex-for-oppo-a5x-5g-825d0b2f6b.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoeg9niq009lrz2arbm8iirq,PURJIX PREMIUM DISPLAY FOR OPPO A5X 5G,Opp-A5X-Dis-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777128152/sparekart/products/1000203406_kzn64p.jpg,/var/www/purjix-uploads/products/opp-a5x-dis-001-purjix-premium-display-for-oppo-a5x-5g-886c107e9f.jpg,/uploads/products/opp-a5x-dis-001-purjix-premium-display-for-oppo-a5x-5g-886c107e9f.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoegbyt8009rrz2ayfjo4ogg,PURJIX PREMIUM CHARGING PCB FOR OPPO A5X 5G,Opp-A5X-Char-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777128340/sparekart/products/1000203404_uist4x.jpg,/var/www/purjix-uploads/products/opp-a5x-char-001-purjix-premium-charging-pcb-for-oppo-a5x-5g-ed2b797b46.jpg,/uploads/products/opp-a5x-char-001-purjix-premium-charging-pcb-for-oppo-a5x-5g-ed2b797b46.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoegdva6009xrz2aan9eoe2y,PURJIX PREMIUM FRONT CAMERA FOR OPPO A5X 5G,Opp-A5X-FroCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777128430/sparekart/products/1000203403_plegek.jpg,/var/www/purjix-uploads/products/opp-a5x-frocam-001-purjix-premium-front-camera-for-oppo-a5x-5g-cd0d055283.jpg,/uploads/products/opp-a5x-frocam-001-purjix-premium-front-camera-for-oppo-a5x-5g-cd0d055283.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoegg1jj00a3rz2anflgw502,PURJIX PREMIUM BACK CAMERA FOR OPPO A5X 5G,Opp-A5X-BacCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777128532/sparekart/products/1000203402_bzq6gk.jpg,/var/www/purjix-uploads/products/opp-a5x-baccam-001-purjix-premium-back-camera-for-oppo-a5x-5g-9d0968f945.jpg,/uploads/products/opp-a5x-baccam-001-purjix-premium-back-camera-for-oppo-a5x-5g-9d0968f945.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoegi71b00a9rz2a2yp8nflw,PURJIX PREMIUM SIM TRAY FOR OPPO A5X 5G,Opp-A5X-SimTra-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777128631/sparekart/products/1000203400_cmwahs.jpg,/var/www/purjix-uploads/products/opp-a5x-simtra-001-purjix-premium-sim-tray-for-oppo-a5x-5g-6babad50f8.jpg,/uploads/products/opp-a5x-simtra-001-purjix-premium-sim-tray-for-oppo-a5x-5g-6babad50f8.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoegkm6100agrz2akrgtpbm4,PURJIX PREMIUM BACK PANEL FOR OPPO A5X 5G,Opp-A5X-BacPan-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777128745/sparekart/products/1000203401_kpse1f.jpg,/var/www/purjix-uploads/products/opp-a5x-bacpan-001-purjix-premium-back-panel-for-oppo-a5x-5g-ce18252c84.jpg,/uploads/products/opp-a5x-bacpan-001-purjix-premium-back-panel-for-oppo-a5x-5g-ce18252c84.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoegmmil00anrz2aj02swq5i,PURJIX PREMIUM BATTERY FOR OPPO A5X 5G,Opp-A5X-Bat-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777128834/sparekart/products/1000203392_lscyvb.png,/var/www/purjix-uploads/products/opp-a5x-bat-001-purjix-premium-battery-for-oppo-a5x-5g-ec61c7bad2.png,/uploads/products/opp-a5x-bat-001-purjix-premium-battery-for-oppo-a5x-5g-ec61c7bad2.png,,false,false,planned,
products,ProductImage,productImage,url,cmoegokts00atrz2a7bjvzifm,PURJIX PREMIUM RINGER LOUDSPEAKER FOR OPPO A5X 5G,Opp-A5X-Rin-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777128929/sparekart/products/1000203399_tpfuob.jpg,/var/www/purjix-uploads/products/opp-a5x-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-a5x-5g-5d915289eb.jpg,/uploads/products/opp-a5x-rin-001-purjix-premium-ringer-loudspeaker-for-oppo-a5x-5g-5d915289eb.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoegqtw300azrz2ap18ksl49,PURJIX PREMIUM FINGER SENSOR FOR OPPO A5X 5G,Opp-A5X-FinSen-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777129034/sparekart/products/1000203398_ic8lp3.jpg,/var/www/purjix-uploads/products/opp-a5x-finsen-001-purjix-premium-finger-sensor-for-oppo-a5x-5g-5a37d1867d.jpg,/uploads/products/opp-a5x-finsen-001-purjix-premium-finger-sensor-for-oppo-a5x-5g-5a37d1867d.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmoegsouc00b6rz2asblp8iz0,PURJIX PREMIUM EARPHONE PCB FOR OPPO A5X 5G,Opp-A5X-EarPcb-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777129122/sparekart/products/1000203405_yl4f0e.jpg,/var/www/purjix-uploads/products/opp-a5x-earpcb-001-purjix-premium-earphone-pcb-for-oppo-a5x-5g-9a11c406e7.jpg,/uploads/products/opp-a5x-earpcb-001-purjix-premium-earphone-pcb-for-oppo-a5x-5g-9a11c406e7.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofk8n2600berz2ajh5clyfl,PURJIX PREMIUM BACK PANEL FOR OPPO A3 5G,Opp-A3-BacPan-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777195371/sparekart/products/1000203649_pgs6t7.jpg,/var/www/purjix-uploads/products/opp-a3-bacpan-001-purjix-premium-back-panel-for-oppo-a3-5g-0fa2855c5d.jpg,/uploads/products/opp-a3-bacpan-001-purjix-premium-back-panel-for-oppo-a3-5g-0fa2855c5d.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofka6dt00blrz2aikrceqwt,PURJIX PREMIUM MIDDLE FLEX FOR OPPO A3 5G,Opp-A3-MidFle-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777195442/sparekart/products/1000203647_vahyio.jpg,/var/www/purjix-uploads/products/opp-a3-midfle-001-purjix-premium-middle-flex-for-oppo-a3-5g-b45b125692.jpg,/uploads/products/opp-a3-midfle-001-purjix-premium-middle-flex-for-oppo-a3-5g-b45b125692.jpg,,false,false,planned,
products,ProductImage,productImage,url,cmofkbq8m00brrz2a1xwfcyx3,PURJIX PREMIUM FRONT CAMERA FOR OPPO A3 5G,Opp-A3-FroCam-001,https://res.cloudinary.com/dkpdgdafm/image/upload/v1777195516/sparekart/products/1000203654_oehqlm.jpg,/var/www/purjix-uploads/products/opp-a3-frocam-001-purjix-premium-front-camera-for-oppo-a3-5g-0bdf021300.jpg,/uploads/products/opp-a3-frocam-001-purjix-premium-front-camera-for-oppo-a3-5g-0bdf021300.jpg,,false,false,planned,
